actorID,actorName,birthYear,nationality
364961,Kirk Kelley,1970,Denmark
357803,Lori Ellis,1999,Iceland
589348,John King,1902,Sweden
896649,Eric Howard,1905,United Kingdom
607447,Jason Miranda,1961,Colombia
240679,Brian David,2013,United States
261132,Yolanda Rodriguez,1997,Austria
973487,Joseph Hicks,2009,Ireland
339987,April Jones,1912,Norway
596856,Ryan Wright,1950,United Kingdom
459422,Tracy Willis,1986,Belgium
326634,Maria Wilson,1993,Ireland
693950,Wayne Brooks,1986,Norway
863382,James Gonzalez,1974,Sweden
463609,Ryan Nelson,1966,Colombia
544021,Phillip Clark,1937,Ireland
609158,Lisa Miller,1930,Denmark
787289,Christopher Sandoval,1985,Ecuador
425541,Tracy Hardin,1991,Denmark
109314,Raymond Wilson,2009,Venezuela
678405,Whitney Obrien,2007,Colombia
316957,Daniel Hooper,1928,Mexico
953419,Theresa Evans,1960,Sweden
522664,Lori James,1996,Denmark
915662,Kelli Hall,1922,Italy
665947,Cassidy Romero,1921,Sweden
685011,Stephen Nolan,1982,Portugal
694075,Bobby Cline,1942,France
534432,Colleen Martinez,1919,Cuba
265611,John Chan,1955,Iceland
695627,Gary James III,1933,Canada
679517,Nancy Moreno,1900,Canada
190405,Michele Castro,1987,Spain
847102,Cathy Miller,1959,Colombia
406567,Patricia Smith,1944,Norway
421547,Kaitlyn Lopez,1965,Germany
971014,Caitlyn Lowe,1924,Austria
491319,Alan Fowler,1980,France
143984,Jason Rivera,1978,Switzerland
839358,Sherri Rollins,1940,Venezuela
673384,Mark Knapp,2001,Ireland
188200,Kimberly Young,2014,Spain
871629,Kelsey Mason,1903,Canada
978958,Stephen Parsons,1943,Ireland
296155,Thomas Contreras,1933,United Kingdom
679700,Cheryl Stewart,1919,Ecuador
892932,Todd Robinson,1967,Sweden
357748,Patrick Moss,1932,Italy
895476,Rebecca Cook,1981,Austria
617101,Jeffrey Spencer,1921,Austria
134920,Jordan Gomez,2009,Belgium
309642,Robert Hickman,1976,Switzerland
170994,Caroline Gardner DVM,1926,Portugal
212094,Julie Murray,1903,Mexico
928214,Linda Meyer,2007,Cuba
118538,Rachel Larson,1927,Italy
612212,Bonnie Cobb,1928,Italy
859013,Wayne Gonzalez,1912,Portugal
119813,Mark Huynh,1983,Mexico
688246,Brandon Allen,1920,Norway
866445,Steven Ellison,1956,Colombia
431820,Michael Evans,1959,Denmark
466326,Aaron Kim,1914,Finland
376130,Kevin Young,1988,Spain
115365,Richard Garcia,2004,Germany
577809,Angela Barker,1951,United States
196065,Lisa Hubbard,1980,Spain
430636,Lucas Franklin,1991,Ecuador
249931,Christopher Hardy,1984,United States
335717,Matthew Khan,1957,Venezuela
206415,Steve Snyder,1925,Colombia
363883,Bryan Mcguire,1963,Norway
591634,Melissa Marshall,2008,United States
440950,Traci Stokes,1930,United States
143183,Adam Smith,2007,Mexico
103409,Brett Sawyer,1921,Germany
558876,Sheila Khan,2000,Colombia
412064,James Porter,1919,Ireland
460593,Catherine Shields,2014,Ecuador
963921,Jennifer Armstrong,1958,Italy
419393,Adrian Glover,1905,Mexico
459052,Jennifer Tate,1970,Venezuela
158783,Kristin Glenn,1952,Mexico
346767,James Sims,1970,Sweden
917247,David Hoffman,1905,Italy
390003,Natalie Forbes,2013,Netherlands
540067,James Glover,1996,Denmark
821656,Ethan Shah,2010,Denmark
911447,Melissa Middleton,2009,Italy
427695,Rodney Fisher,1999,United States
108306,David Dunn,1978,Mexico
394381,Bethany Kramer,2001,Iceland
791630,Alison Escobar,1905,Netherlands
593655,Dr. Brian Ramos DDS,1900,Spain
610399,Joseph Williams,2002,Italy
539453,Chad Anthony,1972,Iceland
227309,Richard Peters,2000,Portugal
335826,Molly Silva,1945,Portugal
240331,David Wilson,1947,Ireland
694291,Sarah Mitchell,1912,Colombia
103822,Sandra Hall,1961,Finland
568823,Tina Black,1973,Canada
385175,Don Martinez,1919,Venezuela
397571,Jeffrey Young,1945,Canada
739669,Denise Olson,2012,Austria
915016,Phillip Foster,1934,Belgium
592917,Stanley Clark,1921,Netherlands
225113,Catherine Bernard,2012,Austria
681231,Heather Wilcox,1999,United Kingdom
563257,Ryan Pennington,1927,Finland
873136,Jill Cowan,1955,Colombia
424170,Amber Allison,1925,United Kingdom
758036,Jerry Newman,1975,France
937374,Mary Evans,1930,Italy
578991,Andrew Anderson,1932,Spain
698084,Samantha Paul,1997,Ireland
930160,Marilyn Gutierrez,1959,United States
231372,Stephanie Blake,1939,Germany
736084,Sabrina Holmes,1985,United States
715037,Timothy Lowe,1935,Cuba
928770,Christopher Ellis,1943,United States
492043,Nicole Liu,2004,Denmark
528416,Seth Hess,2010,Belgium
951395,Ashley Ingram,2000,Colombia
209876,William Thomas,1978,Portugal
838631,Stephanie Johnson,1950,Norway
178145,Rodney Farmer,1992,Italy
353992,Victor Cardenas,1960,Mexico
882179,Nicholas Nixon,1972,Denmark
635130,Brent Hale,1929,Belgium
794056,Jessica Grant,1961,Portugal
532351,Mary Kennedy,1917,Finland
408591,Jermaine Terrell,1970,Canada
566187,David Lopez,1936,Iceland
101019,Juan Bradley MD,2004,Switzerland
432642,Brenda Reyes,1942,United Kingdom
104929,Nicholas Lee,1957,Germany
865131,Yvonne Mccarty,1977,Iceland
756744,Clifford Johnson,1957,United Kingdom
660004,Jorge Lloyd,1914,Spain
655188,Katrina Dudley,1977,Germany
215431,Nicolas Roach,1926,Venezuela
105498,Kathleen Lee,1938,Mexico
167769,Stephen Pugh,1965,Italy
661240,Kayla Mckinney,1938,United States
200110,Christopher Romero,1937,Mexico
440464,Jacqueline Olson,1944,United States
320655,Antonio Aguilar,1949,Ecuador
506504,Karen Miller,1959,France
996124,Eric Ryan,1904,Cuba
696510,Michael Clark,1964,United States
990769,Tina Brooks,1953,Ecuador
386531,Roger Edwards,1906,Iceland
391065,Terri Lopez,1913,Finland
689063,Jessica Simpson,1900,Canada
249113,Randy Mcpherson,1963,Belgium
167497,Joshua Johnson,1980,Cuba
802059,Troy Bates,1924,Switzerland
664825,Michael Harris,1900,United States
688346,Melissa Cooper,1926,Mexico
129168,Stephanie Johnson,1952,Belgium
400409,Angela Huynh,1903,Colombia
788214,Robert Mcmahon,1970,Canada
531885,Kylie Cabrera,1975,Ireland
647418,Taylor Davis,1950,United Kingdom
632311,Michael Scott,1955,Belgium
567647,Robert Perry,1996,Germany
708480,James Brown,1928,Sweden
242343,Michael Jones,1944,Denmark
867047,Sara Wilson,1938,Mexico
708273,Jacob Ingram,1979,Cuba
826361,Maria Proctor,1906,France
147464,Holly Robertson,2010,United States
194145,Vanessa Crawford,1976,Iceland
715178,Katherine Zhang,1901,Ireland
766872,David Ball,1919,Norway
291258,Eric Tanner,2007,Finland
505462,Kara Young,1929,Venezuela
601473,Jerry Murray,1968,Venezuela
619881,Nathan Reed,2013,Netherlands
808439,Ashley King,2004,Ireland
559538,Christopher Hale,2000,Belgium
622324,Denise Martinez,1973,Portugal
422999,Megan Stewart,1955,Iceland
665358,Michael Thompson,1973,Sweden
386493,Tyler Ross,1974,Finland
826659,Melissa Freeman,1929,Spain
862772,Brandon Hobbs,1964,Venezuela
655724,Jamie Griffin,1995,United States
555322,Anthony Wong,1948,Norway
212431,Bobby Jackson,1920,Switzerland
253846,Erika Johnson,1952,United States
948647,John Thomas,2009,Germany
982164,Carrie Smith,1982,Mexico
352510,Amanda Christian,2013,United Kingdom
645539,James Bates,1952,Mexico
269597,Gregory Keller,1983,Switzerland
132999,Elizabeth Tyler,1904,Netherlands
689762,Brandon Walls,1911,United States
608687,Thomas Johnson,1940,Finland
541987,Sarah Dean,1942,Iceland
427502,Julie Munoz,1980,Colombia
587407,Jennifer Montoya,1916,Colombia
812481,Danielle Petersen,1983,Ecuador
544548,Gregory Brooks,1954,United Kingdom
456724,Brian Osborn,2003,Austria
682948,Matthew Marshall,1961,France
728914,Wyatt Lowery,1939,Denmark
941295,Katie Cordova,1997,Ecuador
787611,Andrew Pennington,1931,Denmark
963954,Kristen Brown,2014,Iceland
537955,Victoria Patel,2001,Norway
971557,Richard Wilson,2005,Portugal
148762,Richard Wilson,1965,Canada
479297,Amanda Lee,1910,Italy
848957,Jeffery Brown,1976,Italy
856792,Abigail Johnson,1981,Iceland
882284,Jesse Owens,2015,Switzerland
861185,Nicholas Larsen,1967,Mexico
747927,April Santana,1958,Netherlands
303337,Scott Spears,1901,Finland
954191,Abigail Davis,2016,United Kingdom
412887,Jessica Jackson,1936,Cuba
823315,Jasmine Davis,2011,United Kingdom
848828,Vickie Wright,1995,Canada
817132,Shannon Gay,2013,Portugal
122237,Courtney Wilson,1923,Ireland
133491,Anthony Lynch,1949,Austria
466313,Cheryl Lopez,1928,Colombia
938995,Daniel Swanson,1929,Sweden
337196,Carla Ward,1909,Sweden
539812,Linda Charles,1930,United Kingdom
495255,Jennifer Cruz,1977,Spain
641600,Savannah Swanson,1990,Sweden
397167,Michael Bernard,1941,Iceland
731750,William Reeves,1961,Italy
213207,Alyssa Dunlap,1989,Venezuela
167960,Laura Li,1917,Austria
489089,Rebecca Turner,1956,Switzerland
326093,Kenneth Sims,1939,Ecuador
588212,Lori Garrett,1946,Switzerland
851153,Lisa Bass,1957,Netherlands
211206,Ryan Perry,1945,Belgium
966343,Hayley Morris,1927,United States
759465,Ronald Brooks,2001,Portugal
354785,Alexandra Craig,1906,Germany
504605,Danielle Stone,1936,Ireland
746977,Eduardo Fisher,1985,Austria
860594,Dr. Amanda Johnson,2004,Belgium
875104,James Webb,2000,Ecuador
760408,Elizabeth Smith,1904,Cuba
289753,Angela Green,1970,Mexico
100333,Anthony Carr,1965,Portugal
703451,Mrs. Jessica Miller,1970,Italy
547285,Lindsay Luna,1932,Canada
510911,Dr. David Gonzalez Jr.,2015,United Kingdom
851677,Theresa White,1983,Italy
203044,Kenneth Clark,1932,Austria
217923,Eric Spence,1943,Belgium
886708,Christopher Mills,1945,Switzerland
693865,Joseph Carlson,1977,Ireland
867398,Michael Bell,1932,Portugal
590926,Jessica Humphrey,2000,Ireland
222357,Frank Byrd,2002,Switzerland
259663,Charles Fuentes,1915,Venezuela
254631,Marcus Rocha,2003,Ecuador
504237,Brenda Levine,1917,Norway
218539,Ronald Vargas,1930,Colombia
786878,James Griffin,2014,Ireland
550098,Matthew Lyons,1917,Switzerland
737791,Angela Berg,1987,Finland
248501,Nicholas Conner,1946,Germany
111441,Kendra Becker,1964,Sweden
431165,Michael King,2003,Finland
490766,Denise Gonzalez,1958,United Kingdom
147766,Haley Simpson,2011,Sweden
144761,Susan Lewis,1944,Spain
868529,David Deleon,2013,Iceland
942670,Jeremiah Smith,1976,United States
180674,Bethany Smith,1972,United States
652358,Jamie Brown,1972,Colombia
832866,Harold Blanchard,2011,Germany
530906,Stephanie Hobbs,1949,Cuba
983911,Randall Hester,1973,Spain
491247,Brian White,1978,Spain
282309,Emma Humphrey,1919,Sweden
977685,Michele James,1902,Spain
971830,Tracy Fernandez,1962,United States
307213,Katherine Duran,2008,Finland
847740,Johnathan Wyatt,1986,Mexico
248715,Patrick Williams,1907,Norway
793860,Joel Thompson,1974,Iceland
971384,Cynthia Thomas,2013,Cuba
578317,Mark Melendez,1965,Venezuela
389783,Kaylee Tran,1926,Portugal
425245,Kathryn Johnson,1905,Belgium
990662,Ann Mills,1978,Iceland
150371,Heather Wright,2004,Ecuador
237363,Michael Jones,1963,Canada
671779,Karen Reyes,2002,Norway
833858,Elizabeth Villarreal,1959,Norway
786025,Kayla Rangel,1993,United States
875836,Nicholas Wilson III,1956,Ecuador
801314,Hannah Dawson,1935,United States
885937,Cody Keller,1904,Germany
433261,Emily Mclaughlin,1992,Italy
364005,William Mckee,1959,Switzerland
841536,John Myers,1915,Switzerland
849179,Randy Gonzalez,2003,Venezuela
305089,Courtney White,1947,Spain
199633,Joel Sullivan,2001,Italy
914567,Michael Taylor,1981,Denmark
162916,Zachary Gilbert,1948,Iceland
114078,James Torres,2010,Germany
481938,Gabriel Clarke,1970,Cuba
108105,Nathan Gibbs,1959,Finland
531222,Leah Osborne,1976,Ecuador
183131,Brenda Jones,1954,Finland
496787,Vanessa Tate,1944,United States
485698,Zachary Martinez,1921,Ecuador
891436,Mr. Michael Campbell,1904,Venezuela
461930,Michelle Liu,1933,Norway
590095,Jorge Horn,1940,Norway
106558,Frank Reed,1956,Norway
984708,Megan Hayden,1993,Mexico
606818,Eric Robles,2006,Ireland
976363,Kathleen Hurley,1954,Ecuador
892326,James Villegas,1979,Iceland
620141,Melissa Williams,1914,Belgium
502396,Michael Horton,1942,Denmark
380463,Daniel Jones,1956,Venezuela
157901,Gabriel Adams,1953,Finland
872957,Austin Perry,1918,Venezuela
768260,Joshua Johns,1984,Norway
785058,Amanda Young,1972,United States
581172,Daniel Martinez,2012,Austria
228603,Jaime Ramirez,1948,Ecuador
772811,Yvonne Michael,1919,Italy
568457,Mark Richardson,2005,Netherlands
857436,Brian Ramos,1934,Portugal
556173,Cynthia French,1906,Austria
221628,Lori Webster,1998,Canada
502262,Todd Cruz,1913,Canada
399651,Robert Roberts,1913,Ecuador
928962,Kelli Warner,1994,Italy
848772,Kathy Price,1911,Belgium
528744,Kevin Stone,1911,Venezuela
449408,Shannon Cline,2010,United Kingdom
736797,Douglas Torres,1939,Colombia
426392,Paula Martin,1939,Portugal
205308,Jessica Gonzalez,1918,Netherlands
517292,Eric Blackwell,1984,Norway
217622,Nicole Davis,1901,Finland
618993,Christine Kim,1953,Belgium
293723,Sally Curtis,1990,Sweden
609040,Bryan Solis,1910,United States
857554,Brendan Garcia,1927,Colombia
322589,Benjamin Stewart,2012,Norway
635492,Robert Wells,1979,Switzerland
542786,Danielle Washington,1921,France
765263,Tammy Brown,1948,Netherlands
971150,Kristy Hart,1943,Canada
431758,Amy Lawson,1937,Switzerland
475576,Michael Rowland,1918,Cuba
676982,Nicole Logan,1954,Germany
383772,Carmen Garcia DDS,1915,Finland
181601,Maria Marshall,1947,Netherlands
501490,Daniel Caldwell,1905,France
291009,Christine Richardson,1928,Mexico
351025,William Hughes,1914,United Kingdom
291309,Martin Hughes,1942,Finland
864672,Courtney Thornton,1952,Netherlands
788047,Caleb Keller,2003,Denmark
384467,Antonio Pham,1989,Austria
991232,William Morris,1903,Ecuador
147426,Jennifer Bell,1995,Sweden
321222,Lindsey Oneal,1926,Portugal
488717,Susan Barnett,1967,Belgium
832948,Mackenzie West,1961,Mexico
876783,Ann Ray,1919,France
983745,Allison Prince,1978,Spain
132898,Kelsey Dominguez,1955,Mexico
776247,Elizabeth Evans,1961,United Kingdom
638598,Tiffany Knox,1955,Belgium
560427,Albert Boyle,1931,Portugal
697062,Sheila Owens,1933,Colombia
870792,Brianna White,1938,United Kingdom
992010,Joanna Fuller,1938,Iceland
160005,Adam Castro,1908,Sweden
721639,Margaret Noble,1944,Italy
178427,Robert Arnold,1900,Austria
676793,Emily Chapman,1947,Austria
960961,Patricia Chavez,1988,Spain
721130,Barbara Smith,1953,United Kingdom
941188,Jason Welch,1990,Switzerland
479027,Vanessa Taylor,1966,Italy
702369,Michael Avila,1942,France
243954,Dr. Karen Perkins,1975,Italy
164318,Brandon Gonzales,1995,Sweden
103270,Lori Thornton,1990,Germany
296118,Brian Walker,1922,Switzerland
267824,Hailey Frost,1936,Netherlands
123742,Jason Chambers,1914,Spain
183349,Jennifer Marshall,2015,Italy
492096,Cathy Mayo,1953,Venezuela
193708,Sabrina Davis MD,1922,Norway
770839,Kendra Simon,1913,Ireland
632340,Brandi Coffey,1947,Portugal
885773,Robert Lewis,1969,Norway
953193,Jessica Vega,1961,United States
111955,Nicholas Aguirre,1972,Denmark
958155,Cynthia Cunningham MD,1941,Ireland
755986,Deborah Potter DVM,1991,Ecuador
630510,Michelle Brown,1996,Belgium
580780,Andrew Bryant,1973,Switzerland
115055,Amber Sosa,1912,Portugal
218128,Patricia Clark,1955,Ireland
155428,Amy Johnson,1941,Switzerland
253971,Dylan Wright,1914,Germany
447524,Christopher Young,1969,Spain
520800,Antonio Phillips,1976,Venezuela
469583,Ashley Moore,1911,Denmark
268625,Luke Armstrong,1938,France
839875,Chad Thompson,1900,United Kingdom
460319,Michael Henson,1943,Mexico
321305,Daniel Ramos,1910,Denmark
138941,Edwin Weaver,1902,Austria
718081,Jennifer Rodriguez,1973,Switzerland
744169,David Rodriguez,1933,Austria
648601,Shannon Wolfe,1960,Norway
176770,Christian Casey,2013,Austria
871561,Lynn Jackson MD,1944,Cuba
804780,Meghan Molina,1984,Ecuador
841691,Thomas Baird,1908,Iceland
483255,Dr. Kimberly Cole DDS,2013,Sweden
394703,Mr. James Lee,1900,Switzerland
428631,Sheri Jones,1946,Colombia
711389,Kimberly Davis,2013,Belgium
700175,Travis Jones,2005,Venezuela
885435,Jessica Robertson,2012,Venezuela
405126,Charles Holland,2016,Cuba
733202,Jimmy Pena,1998,Sweden
711378,Randall Weber,2012,Ireland
783817,Juan Hahn,1983,United Kingdom
677849,Chris Hudson,1980,Ecuador
737544,Hayley Guzman,1952,Mexico
821464,Juan Clark,1902,Austria
369533,Michael Marshall,2012,Austria
822204,Elizabeth Anderson,1989,Spain
856835,Lori Johnson,1954,Germany
909099,Levi Thomas,1985,Portugal
593647,Kaylee Boyd,1997,France
456138,George Miller,1947,Finland
810203,Bryce Payne,1970,Netherlands
933821,Jennifer Johnson,1967,Denmark
572243,Pamela Clark,1929,Iceland
633561,Carl James,1960,Mexico
165245,Richard Spencer,1955,Canada
205207,Anthony Garcia,1944,Finland
185369,Destiny Bell,1932,Spain
364002,Heather Alexander,1905,Denmark
947783,Christian Shaw,1930,Portugal
646719,Ryan Hendricks,1988,Cuba
408370,Diana Fisher DVM,1985,Mexico
558327,Alice Rios,1951,Belgium
515905,Danielle Hart,1970,Ecuador
338157,Barbara Ewing,1900,Cuba
739307,Jerry Leonard,1931,United States
862422,James Taylor,1991,France
296119,Craig Reed,1990,Sweden
211045,Edwin Davis,2005,Austria
330785,Jessica Jensen,1901,Denmark
265719,Timothy Mills,1928,United States
634234,Jake Woodard,1913,Italy
460895,Autumn Herman,1960,United Kingdom
488049,Rachel Bradley,1948,Italy
164083,David Mccormick,1982,Ecuador
899108,Sonia Brown,1938,Colombia
625421,Sherry Waters,1945,Colombia
624290,William Brown,1909,Finland
247198,William Riley,1986,United Kingdom
647927,Cynthia Scott,2001,Netherlands
972984,Veronica Gonzalez,1938,Ecuador
555310,Isaac Mccullough,1926,Germany
565673,Duane Prince,1950,Netherlands
130107,Adam Obrien,1972,Venezuela
673057,Penny Baker,1918,Iceland
218763,Marc Ward,1910,Portugal
278887,Jennifer Oconnor,1973,Portugal
483600,Colton White,1972,Colombia
527681,Daniel Franklin,1958,United Kingdom
266799,Shannon Horton,2006,Belgium
222652,Christine Decker,1923,United Kingdom
477007,Lori Esparza,1991,Belgium
149340,Jason Meadows,1903,United States
453326,Deborah Valentine,1989,Italy
842496,Sarah Lozano,1902,France
997754,Crystal King,1974,Denmark
372037,John Fuller,1982,Iceland
415317,Frank Garcia,1906,Ireland
608997,Sean Thomas,1950,Finland
858679,Brittany Pruitt,1919,Belgium
628353,Steven Combs,1925,Ireland
195655,Catherine Moore,1953,Sweden
453998,Timothy Mccoy,2008,Iceland
212805,Lydia Ryan,1990,Canada
444084,Amanda Mendez,2016,France
148347,Julie Lee,1969,Venezuela
580913,Sarah Shields,1925,Iceland
465838,Craig Rivera,1904,Germany
281586,Nicole Scott,1958,Cuba
991405,Austin Kline,1989,Colombia
202727,Jamie Guzman,1931,Mexico
357812,Alexis Buck,2011,Portugal
961055,Patricia Wood,1913,Germany
502876,Amanda Warner,1918,Belgium
523892,Jennifer Martinez,1922,Cuba
594629,Anne Parker,1937,Italy
958889,Zachary Thomas,1946,Portugal
569702,Laura Gardner,1980,Italy
610743,Michael King,1969,Sweden
950997,Shelly Gardner MD,1983,Cuba
611391,Robert Leach,1955,Austria
245736,Sharon Hernandez,1903,Portugal
674742,Margaret Grimes,1910,Germany
117095,Ricardo Nelson,1925,Switzerland
702778,Jimmy Bell,1905,France
582256,Anthony Lane,1939,Colombia
763538,Christina Stevens,1912,Ecuador
535626,Michael Klein,1942,Iceland
390247,Frank Lopez,1995,Denmark
430208,Linda Simmons,1981,Canada
636561,Michele Murphy,1982,Norway
551541,Michael Moreno,1915,Colombia
531452,Rachel Hunt,1929,Germany
966393,Sarah Burke,1922,Finland
481096,Lisa Conley,1945,Spain
932398,Matthew Contreras,1907,Netherlands
799960,Peter Whitehead,1999,Germany
442789,Judy Steele,1960,Cuba
277066,Patricia Bender,1913,Ireland
181133,Tony Luna,1915,Spain
781210,Natalie Sanchez,2002,Sweden
839915,Angela Lewis MD,1965,Iceland
837498,Amanda Moore,1939,Norway
788255,Kevin Garner,1957,Cuba
763198,Samuel Stevens,1989,United States
692815,David Bryant,1959,Finland
878299,Dr. Evelyn Rose,1984,Spain
683358,Louis Rodriguez,1966,Portugal
816195,Brandon Williams,1906,Mexico
108798,Cory Hayes,1931,Austria
976884,Melissa Scott,1970,Ireland
352302,Ellen Paul,1902,Denmark
978778,Leah Humphrey,1935,Italy
336573,Erin Chandler,1961,Belgium
825337,Ashley Cox,1942,Sweden
373674,Sandra Weber,1971,Austria
155885,Alicia Cowan,1938,Ireland
224912,Robin Cain,1909,France
895995,Christine Lopez,1943,Norway
137153,Tiffany Graham,1990,Portugal
405982,Chelsea Luna,2012,United Kingdom
334772,Amy Schwartz,1945,Belgium
938212,Colleen Warner,1931,Venezuela
855606,Katherine Taylor,1963,Belgium
177450,Andrew Smith,1962,Cuba
155339,Melissa Harrison,1921,Cuba
736277,Jeffrey Drake,1984,Netherlands
882361,Sarah Johnson,1903,Cuba
216590,Patrick Foster,1995,France
191617,Robin Lopez,1950,Italy
499916,Chelsea Simpson,1915,Spain
343412,Danielle Potts,1908,Canada
260986,John Stevens,1924,Cuba
163256,Linda Hurst,1993,Colombia
889905,Nancy Bailey,1986,Sweden
471674,Laurie Torres,1910,Iceland
477528,Warren Wright,1990,Finland
530329,Elizabeth Yates,1971,Switzerland
724801,Wendy Singh,1974,Mexico
673860,Nicole Davis,1923,United Kingdom
660236,Cory Young,1907,Finland
846441,William Meyer,1942,Cuba
412460,Susan Johnson,1921,United Kingdom
564880,Jason Rogers,1912,Norway
188543,Charlene Boyd MD,2007,Germany
766752,Nicholas Smith,1988,Austria
372641,Karen Hogan,2004,Norway
496993,Zachary Gibson,1913,France
700385,Scott Murphy II,1918,Germany
891620,Danielle Smith MD,1992,Spain
853828,Douglas Townsend,1982,Spain
132776,Michael Foster,1966,Canada
637978,Brandon Perkins,1989,France
716986,William Smith,1942,Austria
934720,George Carpenter,1953,Italy
755686,Brenda Casey,1933,Iceland
648753,Jacqueline Walker,1995,Canada
725980,Paul Young,1939,Switzerland
515379,Michael Nguyen,1944,France
872448,Thomas Herrera,1962,Cuba
967026,Lauren Stanton,1989,Canada
670238,Diana Gregory,1940,Austria
816744,Elizabeth Krueger,2005,Sweden
953882,Melissa Macdonald,1900,Spain
560762,Lisa Trujillo,2011,Switzerland
392372,Jennifer Richardson,1958,Netherlands
827194,Eric Graham,1978,Belgium
718526,Todd Fox,1994,Venezuela
635371,Taylor Ferrell,1927,Ireland
926081,Zachary Cohen,1923,Denmark
763327,Krystal Barrett,2016,United States
840576,John Jackson,2012,Canada
121770,Mr. Timothy Nelson,1917,Mexico
983857,Robert Delgado MD,1970,Spain
159454,Matthew Cherry,1951,Sweden
760167,John Marshall,1982,Colombia
106887,Antonio Fleming,1981,Norway
357900,Paul Madden,1905,Spain
377671,Joseph Holmes,1957,Venezuela
158086,Vincent Stokes,1952,Venezuela
450119,Deborah Mills,1980,Sweden
411736,Melissa Brooks,1907,Belgium
879909,Tasha Mendoza,2003,Denmark
752962,David Herrera,1979,Ireland
859520,Nancy Rivera,1959,Canada
419745,Haley Scott,1924,Spain
438004,Thomas Phillips,1916,Germany
909839,Kayla Yoder,1994,Ireland
646672,Mario Marquez,1975,Ecuador
979003,Michael Lee,2002,Spain
687617,John Bishop,2013,Venezuela
904179,Melissa Mccarty,1961,Portugal
941173,Michael Parker,1937,Denmark
615618,Renee Banks,1911,Canada
616653,Brandy Mcconnell,1905,United Kingdom
457582,Larry Gonzalez,1927,Belgium
801262,Cassandra Young,1941,Denmark
819824,Ashley Gonzalez,1973,Denmark
116329,Maria Rodriguez,2014,Spain
404490,Yvonne Johnson,1934,Denmark
994344,Nicholas James,1954,Denmark
796461,Edward Johnson,1965,Switzerland
678769,Tanya Brown,1919,United States
361155,Julie Parker,1916,Colombia
643367,Cody Jones IV,1970,France
223121,Jasmine Smith,1944,Iceland
452435,Patrick Cochran,1961,Finland
600066,David Rice,1944,Venezuela
776626,Judith Davis,2014,Colombia
862262,Larry Price,1941,Mexico
472961,Michael Shelton,2001,Iceland
664577,Maria Peck,1982,Canada
758988,Jocelyn Smith,1900,Ecuador
581720,Kenneth Reynolds,1981,Germany
190707,Richard Hernandez,2005,Norway
255297,Pamela Garrett,1921,Mexico
565280,Adam Daugherty,1919,Mexico
779549,Emily Price,2016,Ireland
126394,Marissa Martinez,1958,Belgium
165562,Leah Simmons,1921,Sweden
466514,Jose Nelson Jr.,1943,Germany
734041,Amanda Burns,1946,Austria
875764,Diana Gonzalez MD,1920,Norway
962091,David Delgado,1998,Norway
225844,Susan Dixon,1953,Portugal
389662,Monica Cisneros,2008,Iceland
251285,Jennifer Cardenas,1982,Colombia
530435,Alicia Dean DDS,1901,Venezuela
120921,Angela Butler,1945,France
666732,Elizabeth Russell,1948,Iceland
327463,Carla Wheeler,1914,Switzerland
570888,Kimberly Robinson,1924,Iceland
331191,Katie Berry,1917,Austria
219445,Claire Kim,1938,Switzerland
864066,Dave Giles,1931,Canada
368146,Mary Franklin,2013,Italy
407308,Mackenzie Odom,1938,United Kingdom
790381,Trevor Smith II,2009,Canada
748084,Justin Cooper,1923,Switzerland
554081,David Mcgee,2016,Denmark
182903,Barry Adkins,1959,United States
118781,Melissa Nicholson,1902,Netherlands
700133,Matthew Stephens,2005,Belgium
356530,Janice Larson,1954,Cuba
310766,Andrew Phillips,1949,Sweden
435856,Dr. Brianna Carrillo,1928,Belgium
464948,Daniel Jones,1996,Belgium
260652,Erik Munoz,1982,Ecuador
266111,Alexis Holt,1950,Iceland
110775,Robert Barnes,1957,Sweden
515061,Richard Ramirez,2000,Germany
376930,Brad Meza,1950,Sweden
366794,Cindy Sims,1947,Germany
696778,Karl Payne,2003,Italy
340350,Sergio Jones,1907,France
487135,George Jackson,1905,United States
427433,Holly Johnson,1937,Finland
226532,Richard Rivas,1975,Mexico
636247,Daniel Johnson,2012,Colombia
205893,Catherine Fischer,2016,Portugal
305606,Christina Rivera,2004,Ireland
579622,Brian Rhodes,1910,Belgium
684064,Justin Sanchez,2000,Colombia
844002,Craig Green,1987,Ireland
757101,Sonia Moore,1991,Sweden
790152,Richard Baker,1933,United Kingdom
251079,Glenn Collins,1950,United Kingdom
681997,Kevin Anderson,1982,Ireland
756308,Andre Hartman,1907,Ecuador
173410,Tyler Mullen,1942,Belgium
632326,Jamie Garner,1984,Germany
337224,Joseph Jones,1937,Cuba
177883,Ms. Sonia Rowe,1983,Venezuela
320888,Alexandria Myers,1973,Germany
624366,Katie Ball,2001,Finland
223836,Daniel Ortiz,1977,Norway
210347,Sheila Rosario,1941,Cuba
186502,Pamela Cummings,1996,Austria
525997,Stacy Adams,1909,Mexico
616517,Amy Pacheco,1962,United States
740299,Christopher Lowe,1906,Germany
356775,Mr. Chad Williams,1991,Denmark
418904,Erin Perry,1992,Mexico
978275,Daniel Le,1946,Switzerland
302623,Tammy Castro,1988,Mexico
772266,Tony White,1969,Finland
892773,Jonathan Bolton,1962,Norway
628577,Emily Rivas,1988,Cuba
168065,Justin Stout,1903,France
